#   1 X_IMAGE         Object position along x                         [pixel]
#   2 Y_IMAGE         Object position along y                         [pixel]
#   3 ALPHA_J2000     Right ascension of barycenter (J2000)           [deg]
#   4 DELTA_J2000     Declination of barycenter (J2000)               [deg]
#   5 NUMBER          Running object number
#   6 FWHM_IMAGE      FWHM assuming a gaussian core                   [pixel]
#   7 KRON_RADIUS     Kron apertures in units of A or B
#   8 BACKGROUND      Background at centroid position                 [count]
#   9 THRESHOLD       Detection threshold above background            [count]
#  10 MAG_APER        Fixed aperture magnitude vector                 [mag]
#  12 MAGERR_APER     RMS error vector for fixed aperture mag.        [mag]
#  14 FLAGS           Extraction flags
#  15 CLASS_STAR      S/G classifier output
  1738.510   2260.480  86.0569771  +9.0741058         18     2.92  0.00    0.0134547     1.360007  -2.4749   1.5004   0.3391  33.4763   0  0.35
  1898.209   2256.438  86.0573119  +9.0612407         19     4.61  0.00   0.04091522     1.329685  -3.4767  99.0000   0.1517  99.0000   0  0.37
  1453.608   2255.169  86.0574013  +9.0970575         20     3.15  0.00   0.01938976     1.331562  -3.6842  -3.6818   0.1263   0.2772   0  0.37
  1131.499   2254.552  86.0574414  +9.1230066         21     2.91  0.00 -0.0006867351     1.337131  -1.1901  -3.6843   1.0391   0.2711   0  0.44
  1021.498   2254.502  86.0574421  +9.1318682         22     2.92  0.00 -0.004463369     1.342265  -3.4132  -4.4914   0.1538   0.1355   0  0.36
  1034.005   2253.453  86.0575280  +9.1308606         23     3.73 19.25 -0.0009154833     1.341148  -3.5286  -4.5803   0.1442   0.1242   0  0.37
   425.330   2253.110  86.0575367  +9.1798954         24     4.23  0.00   0.05297953     1.431808  -3.8102  -2.5710   0.1275   0.8269   0  0.37
   946.969   2252.756  86.0575822  +9.1378723         25     3.18  0.00   0.02340364     1.343296  -3.1560  -1.5699   0.2014   1.9203   0  0.37
   611.518   2252.541  86.0575891  +9.1648962         26     2.91  0.00 -0.0007925122     1.374267  99.0000  -3.6638  99.0000   0.2884   0  0.46
   517.469   2252.484  86.0575907  +9.1724727         27     2.91  0.00   0.01012044     1.373492  -3.0802  -3.1254   0.2107   0.4800   0  0.40
   495.249   2251.261  86.0576899  +9.1742627         28     3.24  0.00  0.009159388     1.377206  -2.9198  -2.0218   0.2573   1.3082   0  0.37
    70.641   2204.899  86.0614601  +9.2084705         29     7.28 23.84   -0.1756882     2.002886  -4.6583  -6.2101   0.1017   0.0503   2  0.47
    74.985   2216.002  86.0605541  +9.2081203         30    11.72 21.75 -0.0004195133     1.993456  -4.8931  -6.3620   0.0925   0.0484   2  0.39
    79.713   2222.928  86.0599890  +9.2077391         31     9.18 22.07 0.0002887169     1.983248  -4.7628  -5.8839   0.0995   0.0657   2  0.38
  1840.456   2162.061  86.0650092  +9.0658960         32     6.64  9.39   0.02589344     1.281253  -8.9806  -9.6766   0.0084   0.0055   0  0.65
  1203.978   2153.307  86.0657043  +9.1171707         33     8.06 12.56    0.0174063     1.263368  -5.7332  -6.4382   0.0374   0.0294   0  0.57
  2165.254   2152.936  86.0657633  +9.0397308         34     5.94 15.45   0.06120189     1.876978  -5.2789  -5.7346   0.0697   0.0723   0  0.51
  1297.620   2129.486  86.0676507  +9.1096276         35     5.99 10.07   0.08587747      1.24545  -7.7253  -8.2973   0.0142   0.0104   0  0.64
  1198.316   2107.166  86.0694689  +9.1176282         36     4.76 20.03   0.06068096     1.236824  -3.7671  -4.4567   0.1102   0.1235   0  0.35
  1925.299   2095.943  86.0704055  +9.0590630         37     5.17 11.66   0.04331389     1.281984  -5.8188  -6.2212   0.0360   0.0346   0  0.63
  2186.007   2068.653  86.0726390  +9.0380613         38     5.09 12.59   0.05365217     1.841244  -5.6213  -6.1018   0.0581   0.0552   0  0.60
    53.229   2053.718  86.0737976  +9.2098776         39     6.34 16.19   0.04250048     2.066788  -5.1222  -5.6511   0.0830   0.0881   0  0.39
  1796.513   2023.031  86.0763499  +9.0694400         40     5.20 17.36  0.005959106     1.188932  -4.6341  -5.2155   0.0629   0.0634   0  0.36
   504.208   2016.598  86.0768394  +9.1735479         41     3.44 24.53   0.03746626     1.217983  -3.7911  -4.4643   0.1068   0.1201   0  0.35
  1974.799   2005.284  86.0778025  +9.0550778         42     5.20 13.22  0.008647696     1.199798  -5.0314  -5.5484   0.0507   0.0508   0  0.45
  2034.050   1980.921  86.0797915  +9.0503052         43     4.52 12.68   0.04279175     1.204969  -5.2351  -5.6203   0.0452   0.0491   0  0.54
  1909.803   1958.317  86.0816322  +9.0603150         44     4.91  9.68   0.01529977     1.154295  -7.7483  -8.2325   0.0129   0.0099   0  0.64
  1261.428   1959.510  86.0815179  +9.1125479         45     5.98 16.10   0.04229179     1.176073  -4.6157  -5.1884   0.0625   0.0646   0  0.35
  1715.506   1953.498  86.0820203  +9.0759676         46     2.92  0.00   0.01740203     1.171608  -3.6761  -4.2268   0.1094   0.1403   0  0.35
  1133.214   1937.115  86.0833417  +9.1228773         47     5.17 21.08 -0.001087305     1.173587  -3.9192  -4.6495   0.0927   0.0966   0  0.35
  1026.489   1925.022  86.0843257  +9.1314754         48     6.51 13.72  -0.01888023     1.176222  -4.7707  -5.2629   0.0570   0.0607   0  0.36
  1774.336   1907.117  86.0858055  +9.0712295         49     4.78 20.33 -0.008728635     1.169961  -3.8495  -4.1994   0.0955   0.1416   0  0.35
   219.008   1904.503  86.0859796  +9.1965264         50     3.74 23.64   0.04701228     1.452893  -3.9944  -4.5847   0.1128   0.1318   0  0.35
  1861.687   1878.432  86.0881478  +9.0641933         51     4.83  9.99 0.0004376079     1.169409  -7.2183  -7.6727   0.0167   0.0134   0  0.64
  1366.198   1845.596  86.0908145  +9.1041105         52     3.45 25.61 -0.0001615704     1.181357  -3.8592  -4.5538   0.0997   0.1051   0  0.35
  1081.965   1825.014  86.0924870  +9.1270086         53     7.95 17.98   0.04620314     1.181799  -4.7883  -5.8192   0.0581   0.0412   0  0.35
   718.991   1807.955  86.0938704  +9.1562502         54     4.52 22.68  0.007227281     1.190993  -3.9798  -4.7308   0.0915   0.0928   0  0.35
  1918.422   1803.785  86.0942387  +9.0596244         55     3.41  0.00  -0.00801036     1.174209  -3.5744  -3.9517   0.1162   0.1760   0  0.35
   493.056   1798.908  86.0946034  +9.1744517         56     7.33 13.74  0.006755965     1.197488  -5.1862  -5.9196   0.0467   0.0385   0  0.40
  1659.978   1798.975  86.0946251  +9.0804447         57     4.73 17.32  -0.01416276     1.181713  -4.4094  -4.9953   0.0688   0.0739   0  0.36
  1960.558   1788.214  86.0955099  +9.0562303         58     8.08  0.00   0.09417804     1.181917  -4.2028  -5.1231   0.0837   0.0698   0  0.35
  1907.732   1772.061  86.0968264  +9.0604863         59     4.82 10.47   0.01929666     1.178105  -7.1697  -7.6136   0.0171   0.0139   0  0.64
   515.479   1772.130  86.0967891  +9.1726459         60     7.33 12.37  0.009475615     1.198133  -5.7904  -6.5187   0.0351   0.0263   0  0.56
  1044.021   1774.983  86.0965683  +9.1300666         61     5.78 21.38 -0.003932176     1.190817  -4.0635  -4.7341   0.0863   0.0919   0  0.35
  1178.788   1761.787  86.0976481  +9.1192101         62     5.50 11.55   0.01975583     1.192413  -5.2813  -5.7132   0.0438   0.0449   0  0.42
  1073.780   1749.367  86.0986591  +9.1276698         63     4.35 19.07   0.00084054     1.194298  -4.0751  -4.5106   0.0861   0.1121   0  0.35
   190.814   1720.184  86.1010209  +9.1988021         64     8.99 11.11   0.03637921     1.528868  -6.9819  -7.8013   0.0256   0.0166   0  0.64
  1026.254   1720.758  86.1009923  +9.1314991         65     5.68 12.90 -0.0002261359     1.200042  -4.9792  -5.4206   0.0522   0.0555   0  0.45
   316.189   1696.027  86.1029951  +9.1887024         66     7.59 12.24  0.007263345     1.373718  -6.0409  -6.8085   0.0353   0.0255   0  0.62
  1305.641   1696.752  86.1029570  +9.1089923         67     4.18 20.34   0.06193797     1.199862  -3.9596  -4.5999   0.0942   0.1062   0  0.35
  1124.682   1688.637  86.1036153  +9.1235704         68     5.60 22.60  -0.01343902     1.204108  -3.9544  -4.8056   0.0946   0.0879   0  0.35
  2208.124   1681.243  86.1042414  +9.0362888         69     5.45 12.12  -0.03182945      1.71442  -5.6350  -6.1072   0.0526   0.0501   0  0.61
   544.529   1677.985  86.1044722  +9.1703077         70     4.97 21.44   0.02208511     1.204635  -3.9025  -4.5577   0.0988   0.1100   0  0.35
    82.639   1646.665  86.1070186  +9.2075181         71     4.88 22.31  -0.01353547     1.853124  -4.3679  -5.6383   0.1131   0.0747   0  0.37
    93.935   1642.001  86.1073994  +9.2066083         72     3.92 21.08    0.0123501     1.814336  -4.4639  -5.3228   0.1060   0.0942   0  0.39
   709.364   1640.125  86.1075651  +9.1570294         73     7.56 16.83   0.01033209     1.210666  -4.3232  -4.8131   0.0764   0.0895   0  0.35
  1452.399   1625.961  86.1087357  +9.0971708         74     5.16 14.61 -0.003818109     1.202938  -5.2677  -5.7902   0.0443   0.0422   0  0.48
   656.720   1611.675  86.1098856  +9.1612709         75     6.15  8.75   0.04118158     1.216058  -9.6827 -10.3079   0.0056   0.0039   0  0.70
  1996.038   1609.204  86.1101136  +9.0533758         76     4.70  8.46   0.06663497     1.221484  -9.8591 -10.2925   0.0050   0.0039   0  0.66
  1197.560   1590.149  86.1116525  +9.1177014         77     5.22  9.35   0.07748885     1.210629  -8.7120  -9.2162   0.0087   0.0065   0  0.65
   179.611   1555.921  86.1144261  +9.1997078         78     7.69 16.06   0.01942348      1.57232  -5.1944  -5.9999   0.0622   0.0489   0  0.38
  1219.322   1527.461  86.1167677  +9.1159493         79     5.30 10.53   0.02036445     1.218474  -6.4792  -6.9510   0.0248   0.0207   0  0.64
    22.207   1515.531  86.1177195  +9.2123890         80     5.40 10.21 -0.009332203     2.069416  -7.3837  -7.7228   0.0264   0.0233   0  0.64
   563.926   1497.183  86.1192265  +9.1687485         81     6.57 11.92   0.01421688     1.235402  -5.2617  -5.8849   0.0464   0.0411   0  0.43
   999.514   1481.459  86.1205172  +9.1336579         82     5.65 15.15   0.02366936     1.225796  -4.5571  -5.0719   0.0666   0.0738   0  0.35
   973.428   1473.741  86.1211465  +9.1357595         83     5.17 11.50   0.02553258     1.227484  -5.8506  -6.2854   0.0340   0.0314   0  0.60
  1834.306   1469.728  86.1214887  +9.0664074         84     5.55 16.39   0.02789751     1.222035  -4.2517  -4.5959   0.0796   0.1079   0  0.35
  1820.005   1447.854  86.1232729  +9.0675599         85     4.74 10.60   0.04772974     1.222622  -6.8700  -7.3100   0.0203   0.0171   0  0.64
   967.012   1438.487  86.1240230  +9.1362770         86     5.52 18.00    0.0290238     1.231963  -3.9665  -4.6414   0.0945   0.1040   0  0.35
   857.888   1432.745  86.1244897  +9.1450680         87     5.65 12.18 -0.003475794     1.238732  -5.7575  -6.3139   0.0359   0.0308   0  0.60
  2124.012   1431.515  86.1246109  +9.0430694         88     3.75 22.53  0.003370641      1.38413  -3.8027  -4.4643   0.1198   0.1373   0  0.36
  1473.838   1429.838  86.1247370  +9.0954473         89     3.93 20.22   0.02544585     1.223177  -3.6887  -3.9967   0.1110   0.1784   0  0.35
  2146.978   1417.027  86.1257931  +9.0412196         90     3.59 19.47 -0.007954591      1.47055  -4.1453  -4.7218   0.1004   0.1163   0  0.35
  1922.407   1410.796  86.1262977  +9.0593110         91     4.66 12.97  0.004727704     1.221279  -4.7241  -5.0228   0.0610   0.0773   0  0.40
   453.110   1409.125  86.1264104  +9.1776773         92     4.95 20.51   0.01873171      1.24887  -3.9416  -4.4654   0.0980   0.1222   0  0.35
   587.749   1400.314  86.1271317  +9.1668310         93     6.12  9.45   0.04138099      1.24633  -8.0649  -8.6785   0.0122   0.0086   0  0.65
  1911.476   1385.132  86.1283912  +9.0601920         94     5.86 18.72   0.01064248     1.222503  -4.0526  -4.3003   0.0891   0.1364   0  0.35
    23.536   1375.496  86.1291482  +9.2122843         95     2.91  0.00   0.03009493     2.140594  -3.5408  -2.3448   0.2229   1.4505   0  0.54
  1964.754   1363.510  86.1301559  +9.0559002         96     4.74 13.87  0.003441798     1.227674  -5.2088  -5.6306   0.0466   0.0483   0  0.43
  1735.275   1344.344  86.1317160  +9.0743873         97     4.75 10.12   0.02552313     1.228588  -6.9833  -7.4367   0.0195   0.0159   0  0.64
   732.638   1321.155  86.1335933  +9.1551599         98     5.54  8.75   0.03291955     1.245566  -9.6470 -10.2072   0.0058   0.0042   0  0.67
   293.663   1323.810  86.1333703  +9.1905237         99     7.31 16.45   0.01005584     1.442045  -5.1142  -5.8414   0.0593   0.0495   0  0.37
   144.513   1306.791  86.1347571  +9.2025394        100     5.05 20.24   0.03890681     1.710922  -4.2347  -4.5451   0.1145   0.1668   0  0.36
  2189.222   1303.606  86.1350457  +9.0378180        101     3.43  0.00   -0.0144296     1.677403  -4.0107  -4.6603   0.1246   0.1426   0  0.36
  2164.604   1297.969  86.1355052  +9.0398013        102     5.69 11.48  -0.01968674     1.544091  -5.3390  -5.8638   0.0562   0.0528   0  0.40
   701.655   1295.966  86.1356482  +9.1576562        103     5.81 18.83   0.06224322     1.248528  -4.0488  -4.0272   0.0934   0.1827   0  0.35
  1266.992   1282.254  86.1367749  +9.1121129        104     7.07 19.34   0.09395044     1.232579  -4.6149  -5.4515   0.0677   0.0571   0  0.35
  1363.997   1275.312  86.1373426  +9.1042983        105     4.24 22.64   0.03072432     1.231731  -3.8302  -4.4840   0.1043   0.1185   0  0.35
  1777.096   1267.382  86.1379951  +9.0710193        106     6.23 18.79 -0.007995656     1.230483  -4.1806  -4.8998   0.0823   0.0829   0  0.35
  1064.503   1256.994  86.1388332  +9.1284257        107     2.92  0.00  -0.02702625      1.24495  -3.8269  -4.2128   0.1053   0.1495   0  0.35
   605.977   1249.512  86.1394376  +9.1653647        108     3.76 23.99 0.0007225897     1.259458  -3.8457  -4.4376   0.1049   0.1257   0  0.35
   129.378   1229.679  86.1410500  +9.2037597        109     6.02 15.70   0.01454219     1.776825  -5.0671  -5.7054   0.0737   0.0686   0  0.40
   991.007   1223.475  86.1415672  +9.1343470        110     3.96 19.39  -0.01063266     1.250278  -4.1002  -4.4501   0.0889   0.1241   0  0.35
  2152.545   1220.110  86.1418563  +9.0407738        111     5.01 14.31  0.009874775     1.490149  -5.5089  -6.0353   0.0492   0.0455   0  0.57
   682.021   1217.556  86.1420462  +9.1592389        112     5.66 12.62   0.03916539     1.253801  -5.7616  -6.2843   0.0364   0.0321   0  0.59
  2292.447   1213.504  86.1423969  +9.0295035        113     2.91  0.00  0.001424114     2.168964  -3.5807  -3.0237   0.2268   0.8588   0  0.59
  1442.438   1196.731  86.1437548  +9.0979801        114     4.80 11.07  -0.01767025     1.232501  -5.5496  -5.9477   0.0394   0.0390   0  0.60
   862.303   1198.142  86.1436326  +9.1447157        115     4.38 22.76  -0.02585934     1.254541  -3.9597  -4.5683   0.0972   0.1105   0  0.35
   894.860   1195.890  86.1438168  +9.1420929        116     4.45 22.33  0.007419226     1.254409  -3.9273  -4.5147   0.0995   0.1178   0  0.35
  1064.216   1179.575  86.1451500  +9.1284498        117     5.29 12.06  -0.01046386     1.249611  -6.0157  -6.5383   0.0319   0.0270   0  0.62
  1183.254   1170.463  86.1458949  +9.1188603        118    15.85  0.00    0.1976199     1.243384  -4.6271  -6.0127   0.0725   0.0403   0  0.35
   797.361   1160.733  86.1466844  +9.1499478        119     5.53 13.57  -0.00115279     1.256737  -5.2732  -5.8803   0.0467   0.0413   0  0.50
  1191.938   1157.334  86.1469662  +9.1181608        120    11.62  0.00    0.1622578     1.243799  -4.2097  -5.7454   0.0902   0.0482   0  0.35
   639.581   1149.057  86.1476353  +9.1626587        121     5.41 15.60  -0.02144875     1.263906  -4.5457  -5.1697   0.0691   0.0687   0  0.36
   181.835   1122.566  86.1497921  +9.1995350        122     7.76  0.00   0.09506787     1.663995  -4.5546  -5.4731   0.0960   0.0774   0  0.35
   101.073   1092.072  86.1522798  +9.2060415        123     7.85 13.14   0.07972124      1.88576  -5.6263  -6.2743   0.0599   0.0510   0  0.51
   218.287   1087.861  86.1526247  +9.1965988        124     7.07 10.41   0.05566718     1.586464  -7.5964  -8.2767   0.0197   0.0135   0  0.65
  1032.050   1087.998  86.1526218  +9.1310421        125     6.43 12.47   0.02814013     1.254642  -4.9903  -5.4303   0.0539   0.0582   0  0.40
    31.605   1079.791  86.1532814  +9.2116380        126     3.02 22.28   -0.1210888     2.113574  -4.7057  -6.0453   0.1086   0.0636   3  0.44
    26.437   1077.558  86.1534637  +9.2120544        127     8.18 17.88  -0.09014083     2.123611  -4.9394  -5.7916   0.0905   0.0758   2  0.42
   197.445   1072.558  86.1538734  +9.1982780        128     6.72 15.52   0.03648683      1.63675  -5.5043  -6.1689   0.0549   0.0460   0  0.50
  2197.312   1059.070  86.1549933  +9.0371691        129     6.34 15.00  0.001555798     1.722689  -4.7577  -5.1845   0.0835   0.0980   0  0.42
  1431.764   1038.141  86.1566935  +9.0988416        130     4.84 10.61   0.03995792     1.243892  -6.8381  -7.2746   0.0212   0.0177   0  0.64
   294.864   1034.462  86.1569833  +9.1904303        131     5.66 17.37  -0.01020942     1.489068  -4.7274  -5.3962   0.0752   0.0695   0  0.36
  1827.593    998.345  86.1599436  +9.0669541        132     4.82  9.82   0.04892986     1.242543  -8.0231  -8.4609   0.0121   0.0095   0  0.64
   494.276    990.836  86.1605451  +9.1743660        133     5.71 14.69   0.04103638     1.264681  -5.3043  -5.8375   0.0465   0.0438   0  0.48
   520.158    972.022  86.1620807  +9.1722812        134     5.66 10.09   0.01273697     1.265727  -7.1966  -7.7650   0.0183   0.0138   0  0.64
   976.112    972.742  86.1620255  +9.1355495        135     5.36 12.10   0.03003768     1.269576  -6.3688  -6.9205   0.0274   0.0220   0  0.64
   393.177    976.074  86.1617490  +9.1825107        136     4.63 19.10   0.01517049     1.350001  -4.1132  -4.5373   0.0939   0.1258   0  0.35
   789.384    970.964  86.1621691  +9.1505923        137     5.31 12.59   0.02578528     1.266088  -5.8113  -6.3070   0.0358   0.0318   0  0.61
  1347.750    964.424  86.1627071  +9.1056104        138     4.83  9.45   0.04856484     1.246616  -7.9760  -8.4252   0.0125   0.0097   0  0.64
   654.996    963.000  86.1628179  +9.1614186        139     4.10 21.00 -0.001648318     1.275878  -3.8659  -3.8747   0.1036   0.2086   0  0.35
  1714.302    935.707  86.1650527  +9.0760813        140     5.14 20.16 -2.718321e-05     1.249393  -3.9776  -4.3190   0.0950   0.1381   0  0.35
  1137.781    933.049  86.1652654  +9.1225257        141     5.32 10.89 -0.008276273     1.259455  -5.2424  -5.6968   0.0469   0.0474   0  0.45
  1425.701    927.448  86.1657245  +9.0993310        142     4.71 12.90   0.02210981     1.247789  -4.8210  -5.1263   0.0579   0.0727   0  0.36
   708.315    909.055  86.1672202  +9.1571237        143     5.38  9.76   0.04569134     1.271981  -7.8515  -8.3840   0.0136   0.0101   0  0.64
  1018.626    903.484  86.1676769  +9.1321250        144     5.07 10.45  0.004811816     1.273277  -6.6833  -7.1464   0.0235   0.0194   0  0.64
   127.517    902.156  86.1677793  +9.2039128        145     6.46 16.61    0.0919533     1.836803  -5.5693  -6.2140   0.0600   0.0513   0  0.57
   264.165    888.019  86.1689339  +9.1929045        146     4.68 22.06  -0.02063698     1.547605  -4.3029  -4.9073   0.0972   0.1059   0  0.35
   616.631    863.563  86.1709318  +9.1645100        147     6.56 13.59   0.02714386     1.281234  -4.7732  -5.2554   0.0625   0.0678   0  0.35
  1636.412    843.129  86.1726050  +9.0823567        148     4.80 12.75   -0.0120033     1.250943  -5.3207  -5.7454   0.0448   0.0456   0  0.52
  1946.981    839.784  86.1728796  +9.0573373        149     5.03 20.09   0.01630508     1.248056  -3.9466  -4.4049   0.0959   0.1287   0  0.35
  1994.988    815.023  86.1748997  +9.0534700        150     4.59 11.75   0.03552827     1.254719  -5.8395  -6.2066   0.0343   0.0340   0  0.63
  1736.569    807.380  86.1755219  +9.0742882        151     4.56 10.38  0.006303746     1.256743  -7.0896  -7.4998   0.0189   0.0157   0  0.64
   871.277    795.896  86.1764547  +9.1439961        152     5.15 12.80   0.03029977     1.282376  -5.7315  -6.2645   0.0375   0.0331   0  0.56
   634.999    798.498  86.1762413  +9.1630306        153     2.92  0.00 -0.009621313      1.28485  -3.8949  -4.4906   0.1040   0.1218   0  0.35
  1423.565    792.178  86.1767607  +9.0995038        154     4.16 21.08   0.02764784     1.253158  -4.0668  -4.7960   0.0915   0.0935   0  0.36
    45.500    789.053  86.1770094  +9.2105207        155     3.62  0.00   0.03502592     2.147006  -3.8772  -4.7385   0.1806   0.1792   0  0.57
  1662.020    781.260  86.1776525  +9.0802940        156     4.60 15.07  -0.02068329     1.253043  -4.4256  -4.9075   0.0719   0.0840   0  0.35
  1091.838    763.379  86.1791089  +9.1262278        157     5.00  8.32   0.02919684     1.282931 -10.1171 -10.5885   0.0048   0.0036   2  0.70
    82.964    767.894  86.1787363  +9.2075027        158     8.05 12.81   0.09825258     1.992758  -6.1711  -6.7959   0.0480   0.0388   0  0.63
   120.788    764.034  86.1790515  +9.2044556        159     7.47 11.20   0.02928095     1.855875  -6.5944  -7.2582   0.0366   0.0272   0  0.64
  1339.987    765.813  86.1789114  +9.1062370        160     3.56 19.15   0.03516143     1.261292  -4.0093  -4.2020   0.0937   0.1575   0  0.36
  2212.771    763.539  86.1791005  +9.0359257        161     5.70 17.66  -0.03742005     1.839378  -4.4878  -4.9528   0.1019   0.1242   0  0.36
  1819.214    753.984  86.1798784  +9.0676305        162     5.14 13.68  0.005377046     1.256451  -4.5880  -5.0085   0.0665   0.0792   0  0.36
   978.782    733.715  86.1815289  +9.1353358        163     5.20 10.09   0.02435874     1.290131  -6.9220  -7.3969   0.0212   0.0171   0  0.64
   229.889    706.022  86.1837862  +9.1956666        164     7.41  9.36   0.09204663     1.587287  -9.2592  -9.9655   0.0089   0.0060   0  0.68
  2221.799    704.369  86.1839271  +9.0351986        165     5.55 10.73  -0.02896945     1.883985  -6.7894  -7.2748   0.0338   0.0270   0  0.65
   592.903    704.379  86.1839214  +9.1664223        166     8.92 15.12   0.03525537     1.296754  -5.2403  -6.0956   0.0501   0.0376   0  0.42
    33.146    682.131  86.1857355  +9.2115163        167     4.46 20.61   -0.1862383     2.180247  -4.5565  -5.8792   0.1180   0.0739   0  0.44
  1248.969    639.044  86.1892541  +9.1135697        168     3.66 19.75   0.02634734     1.288149  -3.9730  -4.4172   0.0985   0.1304   0  0.35
  1212.368    632.549  86.1897839  +9.1165183        169     4.99 13.24 -0.007830339     1.292437  -5.6277  -6.1174   0.0399   0.0366   0  0.62
   830.497    632.416  86.1897941  +9.1472818        170     5.12 17.29   0.03028828     1.294156  -4.6745  -5.3287   0.0661   0.0642   0  0.36
  1455.832    624.693  86.1904253  +9.0969049        171     5.15 15.22   0.06640774     1.267595  -4.8384  -5.2728   0.0592   0.0674   0  0.38
  1445.620    609.995  86.1916244  +9.0977276        172     7.28 17.83   0.09625255      1.27028  -4.9110  -5.8545   0.0595   0.0443   0  0.36
   177.107    602.567  86.1922290  +9.1999189        173     5.37 21.49  0.001910119     1.721305  -4.5619  -5.3650   0.0939   0.0832   0  0.35
  1817.307    597.559  86.1926394  +9.0677846        174     4.85 12.10  -0.00594943     1.268593  -5.5628  -5.9715   0.0402   0.0396   0  0.58
  1667.864    591.065  86.1931690  +9.0798237        175     4.60 12.74  -0.01115637      1.26816  -5.5101  -5.9768   0.0407   0.0394   0  0.61
  1378.349    590.241  86.1932360  +9.1031470        176     4.88 13.40   0.02324863     1.277266  -5.2756  -5.7303   0.0474   0.0472   0  0.50
  1076.247    581.800  86.1939245  +9.1274842        177     5.66 12.51  -0.01207212     1.300551  -4.8040  -5.1811   0.0614   0.0716   0  0.36
  1844.508    581.486  86.1939506  +9.0655933        178     0.75  0.00 -0.003495475     1.267821  -2.5016  -2.4268   0.2891   0.7555   0  0.54
  1595.319    552.139  86.1963447  +9.0856679        179     6.89 17.71    0.0273231     1.260863  -4.2033  -4.4919   0.0837   0.1221   0  0.35
   818.514    504.701  86.2002154  +9.1482472        180     5.41 13.14    0.0156024     1.294929  -4.7102  -5.1489   0.0657   0.0735   0  0.36
  1268.481    503.489  86.2003139  +9.1119979        181     5.35 14.26 -0.008285162      1.29202  -4.6286  -5.0940   0.0664   0.0759   0  0.35
  1734.363    502.167  86.2004215  +9.0744666        182     4.95 15.03   0.01896482     1.266682  -4.5575  -4.9009   0.0685   0.0885   0  0.36
